time,default.VanDerPol.time,default.VanDerPol.x0,default.VanDerPol.der(x0),default.VanDerPol.x1,default.VanDerPol.der(x1),default.VanDerPol.mu
16.814999999997568,16.81,-2.024252744155452,0.12188075879261097,0.12188075879261097,1.6467150066098077,1.0
16.81599999999757,16.81,-2.024252744155452,0.12188075879261097,0.12188075879261097,1.6467150066098077,1.0
16.81699999999757,16.81,-2.024252744155452,0.12188075879261097,0.12188075879261097,1.6467150066098077,1.0
16.81799999999757,16.81,-2.024252744155452,0.12188075879261097,0.12188075879261097,1.6467150066098077,1.0
16.818999999997573,16.81,-2.024252744155452,0.12188075879261097,0.12188075879261097,1.6467150066098077,1.0
16.819999999997574,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.820999999997575,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.821999999997576,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.822999999997577,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.82399999999758,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.82499999999758,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.82599999999758,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.826999999997582,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.827999999997584,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.828999999997585,16.82,-2.023033936567526,0.13834790885870904,0.13834790885870904,1.5951700199882282,1.0
16.829999999997586,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.830999999997587,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.83199999999759,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.83299999999759,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.83399999999759,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.834999999997592,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.835999999997593,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.836999999997595,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.837999999997596,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.838999999997597,16.830000000000002,-2.021650457478939,0.15429960905859133,0.15429960905859133,1.5453166750483698,1.0
16.839999999997598,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.8409999999976,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.8419999999976,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.842999999997602,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.843999999997603,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.844999999997604,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.845999999997606,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.846999999997607,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.847999999997608,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.84899999999761,16.84,-2.020107461388353,0.16975277580907502,0.16975277580907502,1.4971273116751624,1.0
16.84999999999761,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.85099999999761,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.851999999997613,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.852999999997614,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.853999999997615,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.854999999997617,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.855999999997618,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.85699999999762,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.85799999999762,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.85899999999762,16.85,-2.0184099336302626,0.18472404892582664,0.18472404892582664,1.45057214921072,1.0
16.859999999997623,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.860999999997624,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.861999999997625,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.862999999997626,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.863999999997628,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.86499999999763,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.86599999999763,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.86699999999763,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.867999999997632,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.868999999997634,16.86,-2.016562693141004,0.19922977041793383,0.19922977041793383,1.405619602409985,1.0
16.869999999997635,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.870999999997636,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.871999999997637,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.87299999999764,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.87399999999764,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.87499999999764,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.875999999997642,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.876999999997643,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.877999999997645,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.878999999997646,16.87,-2.0145703954368246,0.21328596644203368,0.21328596644203368,1.3622365727741892,1.0
16.879999999997647,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.88099999999765,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.88199999999765,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.88299999999765,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.883999999997652,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.884999999997653,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.885999999997654,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.886999999997656,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.887999999997657,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.888999999997658,16.88,-2.0124375357724045,0.22690833216977557,0.22690833216977557,1.3203887162984995,1.0
16.88999999999766,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.89099999999766,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.89199999999766,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.892999999997663,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.893999999997664,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.894999999997665,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.895999999997667,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.896999999997668,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.89799999999767,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.89899999999767,16.89,-2.010168452450707,0.24011221933276056,0.24011221933276056,1.2800406887267015,1.0
16.89999999999767,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.900999999997673,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.901999999997674,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.902999999997675,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.903999999997676,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.904999999997678,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.90599999999768,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.90699999999768,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.90799999999768,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.908999999997683,16.9,-2.007767330257379,0.2529126262200276,0.2529126262200276,1.2411563694431427,1.0
16.909999999997684,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.910999999997685,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.911999999997686,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.912999999997687,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.91399999999769,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.91499999999769,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.91599999999769,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.916999999997692,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.917999999997694,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.918999999997695,16.91,-2.005238203995179,0.265324189914459,0.265324189914459,1.2036990651529256,1.0
16.919999999997696,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.920999999997697,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.9219999999977,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.9229999999977,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.9239999999977,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.924999999997702,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.925999999997703,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.926999999997705,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.927999999997706,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.928999999997707,16.92,-2.002584962096034,0.27736118056598824,0.27736118056598824,1.1676316945079095,1.0
16.929999999997708,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
