time,fmu.x0,fmu.x1
0.875, 1.606696, -0.717517
0.876, 1.606696, -0.717517
0.877, 1.606696, -0.717517
0.878, 1.606696, -0.717517
0.879, 1.606696, -0.717517
0.88, 1.599520, -0.722237
0.881, 1.599520, -0.722237
0.882, 1.599520, -0.722237
0.883, 1.599520, -0.722237
0.884, 1.599520, -0.722237
0.885, 1.599520, -0.722237
0.886, 1.599520, -0.722237
0.887, 1.599520, -0.722237
0.888, 1.599520, -0.722237
0.889, 1.599520, -0.722237
0.89, 1.592298, -0.726976
0.891, 1.592298, -0.726976
0.892, 1.592298, -0.726976
0.893, 1.592298, -0.726976
0.894, 1.592298, -0.726976
0.895, 1.592298, -0.726976
0.896, 1.592298, -0.726976
0.897, 1.592298, -0.726976
0.898, 1.592298, -0.726976
0.899, 1.592298, -0.726976
0.9, 1.585028, -0.731737
0.901, 1.585028, -0.731737
0.902, 1.585028, -0.731737
0.903, 1.585028, -0.731737
0.904, 1.585028, -0.731737
0.905, 1.585028, -0.731737
0.906, 1.585028, -0.731737
0.907, 1.585028, -0.731737
0.908, 1.585028, -0.731737
0.909, 1.585028, -0.731737
0.91, 1.577711, -0.736521
0.911, 1.577711, -0.736521
0.912, 1.577711, -0.736521
0.913, 1.577711, -0.736521
0.914, 1.577711, -0.736521
0.915, 1.577711, -0.736521
0.916, 1.577711, -0.736521
0.917, 1.577711, -0.736521
0.918, 1.577711, -0.736521
0.919, 1.577711, -0.736521
0.92, 1.570346, -0.741330
0.921, 1.570346, -0.741330
0.922, 1.570346, -0.741330
0.923, 1.570346, -0.741330
0.924, 1.570346, -0.741330
0.925, 1.570346, -0.741330
0.926, 1.570346, -0.741330
0.927, 1.570346, -0.741330
0.928, 1.570346, -0.741330
0.929, 1.570346, -0.741330
0.93, 1.562932, -0.746166
0.931, 1.562932, -0.746166
0.932, 1.562932, -0.746166
0.933, 1.562932, -0.746166
0.934, 1.562932, -0.746166
0.935, 1.562932, -0.746166
0.936, 1.562932, -0.746166
0.937, 1.562932, -0.746166
0.938, 1.562932, -0.746166
0.939, 1.562932, -0.746166
0.94, 1.555471, -0.751030
0.941, 1.555471, -0.751030
0.942, 1.555471, -0.751030
0.943, 1.555471, -0.751030
0.944, 1.555471, -0.751030
0.945, 1.555471, -0.751030
0.946, 1.555471, -0.751030
0.947, 1.555471, -0.751030
0.948, 1.555471, -0.751030
0.949, 1.555471, -0.751030
0.95, 1.547960, -0.755924
0.951, 1.547960, -0.755924
0.952, 1.547960, -0.755924
0.953, 1.547960, -0.755924
0.954, 1.547960, -0.755924
0.955, 1.547960, -0.755924
0.956, 1.547960, -0.755924
0.957, 1.547960, -0.755924
0.958, 1.547960, -0.755924
0.959, 1.547960, -0.755924
0.96, 1.540401, -0.760849
0.961, 1.540401, -0.760849
0.962, 1.540401, -0.760849
0.963, 1.540401, -0.760849
0.964, 1.540401, -0.760849
0.965, 1.540401, -0.760849
0.966, 1.540401, -0.760849
0.967, 1.540401, -0.760849
0.968, 1.540401, -0.760849
0.969, 1.540401, -0.760849
0.97, 1.532793, -0.765808
0.971, 1.532793, -0.765808
0.972, 1.532793, -0.765808
0.973, 1.532793, -0.765808
0.974, 1.532793, -0.765808
0.975, 1.532793, -0.765808
0.976, 1.532793, -0.765808
0.977, 1.532793, -0.765808
0.978, 1.532793, -0.765808
0.979, 1.532793, -0.765808
0.98, 1.525135, -0.770802
0.981, 1.525135, -0.770802
0.982, 1.525135, -0.770802
0.983, 1.525135, -0.770802
0.984, 1.525135, -0.770802
0.985, 1.525135, -0.770802
0.986, 1.525135, -0.770802
0.987, 1.525135, -0.770802
0.988, 1.525135, -0.770802
0.989, 1.525135, -0.770802
0.99, 1.517427, -0.775832
0.991, 1.517427, -0.775832
0.992, 1.517427, -0.775832
0.993, 1.517427, -0.775832
0.994, 1.517427, -0.775832
0.995, 1.517427, -0.775832
0.996, 1.517427, -0.775832
0.997, 1.517427, -0.775832
0.998, 1.517427, -0.775832
0.999, 1.517427, -0.775832
1, 1.509668, -0.780900
1.001, 1.509668, -0.780900
1.002, 1.509668, -0.780900
1.003, 1.509668, -0.780900
1.004, 1.509668, -0.780900
1.005, 1.509668, -0.780900
1.006, 1.509668, -0.780900
1.007, 1.509668, -0.780900
1.008, 1.509668, -0.780900
1.009, 1.509668, -0.780900
1.01, 1.501859, -0.786008
1.011, 1.501859, -0.786008
1.012, 1.501859, -0.786008
1.013, 1.501859, -0.786008
1.014, 1.501859, -0.786008
1.015, 1.501859, -0.786008
1.016, 1.501859, -0.786008
1.017, 1.501859, -0.786008
1.018, 1.501859, -0.786008
1.019, 1.501859, -0.786008
1.02, 1.493999, -0.791158
1.021, 1.493999, -0.791158
1.022, 1.493999, -0.791158
1.023, 1.493999, -0.791158
1.024, 1.493999, -0.791158
1.025, 1.493999, -0.791158
1.026, 1.493999, -0.791158
1.027, 1.493999, -0.791158
1.028, 1.493999, -0.791158
1.029, 1.493999, -0.791158
1.03, 1.486088, -0.796351
1.031, 1.486088, -0.796351
1.032, 1.486088, -0.796351
1.033, 1.486088, -0.796351
1.034, 1.486088, -0.796351
1.035, 1.486088, -0.796351
1.036, 1.486088, -0.796351
1.037, 1.486088, -0.796351
1.038, 1.486088, -0.796351
1.039, 1.486088, -0.796351
1.04, 1.478124, -0.801588
1.041, 1.478124, -0.801588
1.042, 1.478124, -0.801588
1.043, 1.478124, -0.801588
1.044, 1.478124, -0.801588
1.045, 1.478124, -0.801588
1.046, 1.478124, -0.801588
1.047, 1.478124, -0.801588
1.048, 1.478124, -0.801588
1.049, 1.478124, -0.801588
1.05, 1.470108, -0.806872
1.051, 1.470108, -0.806872
1.052, 1.470108, -0.806872
1.053, 1.470108, -0.806872
1.054, 1.470108, -0.806872
1.055, 1.470108, -0.806872
1.056, 1.470108, -0.806872
1.057, 1.470108, -0.806872
1.058, 1.470108, -0.806872
1.059, 1.470108, -0.806872
1.06, 1.462040, -0.812203
1.061, 1.462040, -0.812203
1.062, 1.462040, -0.812203
1.063, 1.462040, -0.812203
1.064, 1.462040, -0.812203
1.065, 1.462040, -0.812203
1.066, 1.462040, -0.812203
1.067, 1.462040, -0.812203
1.068, 1.462040, -0.812203
1.069, 1.462040, -0.812203
1.07, 1.453918, -0.817584
1.071, 1.453918, -0.817584
1.072, 1.453918, -0.817584
1.073, 1.453918, -0.817584
1.074, 1.453918, -0.817584
1.075, 1.453918, -0.817584
1.076, 1.453918, -0.817584
1.077, 1.453918, -0.817584
1.078, 1.453918, -0.817584
1.079, 1.453918, -0.817584
1.08, 1.445742, -0.823017
1.081, 1.445742, -0.823017
1.082, 1.445742, -0.823017
1.083, 1.445742, -0.823017
1.084, 1.445742, -0.823017
1.085, 1.445742, -0.823017
1.086, 1.445742, -0.823017
1.087, 1.445742, -0.823017
1.088, 1.445742, -0.823017
1.089, 1.445742, -0.823017
1.09, 1.437512, -0.828502
1.091, 1.437512, -0.828502
1.092, 1.437512, -0.828502
1.093, 1.437512, -0.828502
1.094, 1.437512, -0.828502
1.095, 1.437512, -0.828502
1.096, 1.437512, -0.828502
1.097, 1.437512, -0.828502
1.098, 1.437512, -0.828502
1.099, 1.437512, -0.828502
1.1, 1.429227, -0.834041
1.101, 1.429227, -0.834041
1.102, 1.429227, -0.834041
1.103, 1.429227, -0.834041
1.104, 1.429227, -0.834041
1.105, 1.429227, -0.834041
1.106, 1.429227, -0.834041
1.107, 1.429227, -0.834041
1.108, 1.429227, -0.834041
1.109, 1.429227, -0.834041
1.11, 1.420886, -0.839637
1.111, 1.420886, -0.839637
1.112, 1.420886, -0.839637
1.113, 1.420886, -0.839637
1.114, 1.420886, -0.839637
1.115, 1.420886, -0.839637
1.116, 1.420886, -0.839637
1.117, 1.420886, -0.839637
1.118, 1.420886, -0.839637
1.119, 1.420886, -0.839637
1.12, 1.412490, -0.845291
1.121, 1.412490, -0.845291
1.122, 1.412490, -0.845291
1.123, 1.412490, -0.845291
1.124, 1.412490, -0.845291
1.125, 1.412490, -0.845291
1.126, 1.412490, -0.845291
1.127, 1.412490, -0.845291
1.128, 1.412490, -0.845291
1.129, 1.412490, -0.845291
1.13, 1.404037, -0.851004
1.131, 1.404037, -0.851004
1.132, 1.404037, -0.851004
1.133, 1.404037, -0.851004
1.134, 1.404037, -0.851004
1.135, 1.404037, -0.851004
1.136, 1.404037, -0.851004
1.137, 1.404037, -0.851004
1.138, 1.404037, -0.851004
1.139, 1.404037, -0.851004
1.14, 1.395527, -0.856778
1.141, 1.395527, -0.856778
1.142, 1.395527, -0.856778
1.143, 1.395527, -0.856778
1.144, 1.395527, -0.856778
1.145, 1.395527, -0.856778
1.146, 1.395527, -0.856778
1.147, 1.395527, -0.856778
1.148, 1.395527, -0.856778
1.149, 1.395527, -0.856778
1.15, 1.386959, -0.862616
1.151, 1.386959, -0.862616
1.152, 1.386959, -0.862616
1.153, 1.386959, -0.862616
1.154, 1.386959, -0.862616
1.155, 1.386959, -0.862616
1.156, 1.386959, -0.862616
1.157, 1.386959, -0.862616
1.158, 1.386959, -0.862616
1.159, 1.386959, -0.862616
1.16, 1.378333, -0.868518
1.161, 1.378333, -0.868518
1.162, 1.378333, -0.868518
1.163, 1.378333, -0.868518
1.164, 1.378333, -0.868518
1.165, 1.378333, -0.868518
1.166, 1.378333, -0.868518
1.167, 1.378333, -0.868518
1.168, 1.378333, -0.868518
1.169, 1.378333, -0.868518
1.17, 1.369648, -0.874486
1.171, 1.369648, -0.874486
1.172, 1.369648, -0.874486
1.173, 1.369648, -0.874486
1.174, 1.369648, -0.874486
1.175, 1.369648, -0.874486
1.176, 1.369648, -0.874486
1.177, 1.369648, -0.874486
1.178, 1.369648, -0.874486
1.179, 1.369648, -0.874486
1.18, 1.360903, -0.880523
1.181, 1.360903, -0.880523
1.182, 1.360903, -0.880523
1.183, 1.360903, -0.880523
1.184, 1.360903, -0.880523
1.185, 1.360903, -0.880523
1.186, 1.360903, -0.880523
1.187, 1.360903, -0.880523
1.188, 1.360903, -0.880523
1.189, 1.360903, -0.880523
1.19, 1.352098, -0.886629
1.191, 1.352098, -0.886629
1.192, 1.352098, -0.886629
1.193, 1.352098, -0.886629
1.194, 1.352098, -0.886629
1.195, 1.352098, -0.886629
1.196, 1.352098, -0.886629
1.197, 1.352098, -0.886629
1.198, 1.352098, -0.886629
1.199, 1.352098, -0.886629
1.2, 1.343231, -0.892807
1.201, 1.343231, -0.892807
1.202, 1.343231, -0.892807
1.203, 1.343231, -0.892807
1.204, 1.343231, -0.892807
1.205, 1.343231, -0.892807
1.206, 1.343231, -0.892807
1.207, 1.343231, -0.892807
1.208, 1.343231, -0.892807
1.209, 1.343231, -0.892807
1.21, 1.334303, -0.899059
1.211, 1.334303, -0.899059
1.212, 1.334303, -0.899059
1.213, 1.334303, -0.899059
1.214, 1.334303, -0.899059
1.215, 1.334303, -0.899059
1.216, 1.334303, -0.899059
1.217, 1.334303, -0.899059
1.218, 1.334303, -0.899059
1.219, 1.334303, -0.899059
1.22, 1.325313, -0.905386
1.221, 1.325313, -0.905386
1.222, 1.325313, -0.905386
1.223, 1.325313, -0.905386
1.224, 1.325313, -0.905386
1.225, 1.325313, -0.905386
1.226, 1.325313, -0.905386
1.227, 1.325313, -0.905386
1.228, 1.325313, -0.905386
1.229, 1.325313, -0.905386
1.23, 1.316259, -0.911791
1.231, 1.316259, -0.911791
1.232, 1.316259, -0.911791
1.233, 1.316259, -0.911791
1.234, 1.316259, -0.911791
1.235, 1.316259, -0.911791
1.236, 1.316259, -0.911791
1.237, 1.316259, -0.911791
1.238, 1.316259, -0.911791
1.239, 1.316259, -0.911791
1.24, 1.307141, -0.918274
1.241, 1.307141, -0.918274
1.242, 1.307141, -0.918274
1.243, 1.307141, -0.918274
1.244, 1.307141, -0.918274
1.245, 1.307141, -0.918274
1.246, 1.307141, -0.918274
1.247, 1.307141, -0.918274
1.248, 1.307141, -0.918274
1.249, 1.307141, -0.918274
1.25, 1.297958, -0.924838
1.251, 1.297958, -0.924838
1.252, 1.297958, -0.924838
1.253, 1.297958, -0.924838
1.254, 1.297958, -0.924838
1.255, 1.297958, -0.924838
1.256, 1.297958, -0.924838
1.257, 1.297958, -0.924838
1.258, 1.297958, -0.924838
1.259, 1.297958, -0.924838
1.26, 1.288710, -0.931486
1.261, 1.288710, -0.931486
1.262, 1.288710, -0.931486
1.263, 1.288710, -0.931486
1.264, 1.288710, -0.931486
1.265, 1.288710, -0.931486
1.266, 1.288710, -0.931486
1.267, 1.288710, -0.931486
1.268, 1.288710, -0.931486
1.269, 1.288710, -0.931486
1.27, 1.279395, -0.938218
1.271, 1.279395, -0.938218
1.272, 1.279395, -0.938218
1.273, 1.279395, -0.938218
1.274, 1.279395, -0.938218
1.275, 1.279395, -0.938218
1.276, 1.279395, -0.938218
1.277, 1.279395, -0.938218
1.278, 1.279395, -0.938218
1.279, 1.279395, -0.938218
1.28, 1.270013, -0.945037
1.281, 1.270013, -0.945037
1.282, 1.270013, -0.945037
1.283, 1.270013, -0.945037
1.284, 1.270013, -0.945037
1.285, 1.270013, -0.945037
1.286, 1.270013, -0.945037
1.287, 1.270013, -0.945037
1.288, 1.270013, -0.945037
1.289, 1.270013, -0.945037
1.29, 1.260562, -0.951944
1.291, 1.260562, -0.951944
1.292, 1.260562, -0.951944
1.293, 1.260562, -0.951944
1.294, 1.260562, -0.951944
1.295, 1.260562, -0.951944
1.296, 1.260562, -0.951944
1.297, 1.260562, -0.951944
1.298, 1.260562, -0.951944
1.299, 1.260562, -0.951944
1.3, 1.251043, -0.958943
1.301, 1.251043, -0.958943
1.302, 1.251043, -0.958943
1.303, 1.251043, -0.958943
1.304, 1.251043, -0.958943
1.305, 1.251043, -0.958943
1.306, 1.251043, -0.958943
1.307, 1.251043, -0.958943
1.308, 1.251043, -0.958943
1.309, 1.251043, -0.958943
1.31, 1.241453, -0.966034
1.311, 1.241453, -0.966034
1.312, 1.241453, -0.966034
1.313, 1.241453, -0.966034
1.314, 1.241453, -0.966034
1.315, 1.241453, -0.966034
1.316, 1.241453, -0.966034
1.317, 1.241453, -0.966034
1.318, 1.241453, -0.966034
1.319, 1.241453, -0.966034
1.32, 1.231793, -0.973220
1.321, 1.231793, -0.973220
1.322, 1.231793, -0.973220
1.323, 1.231793, -0.973220
1.324, 1.231793, -0.973220
1.325, 1.231793, -0.973220
1.326, 1.231793, -0.973220
1.327, 1.231793, -0.973220
1.328, 1.231793, -0.973220
1.329, 1.231793, -0.973220
1.33, 1.222061, -0.980504
1.331, 1.222061, -0.980504
1.332, 1.222061, -0.980504
1.333, 1.222061, -0.980504
1.334, 1.222061, -0.980504
1.335, 1.222061, -0.980504
1.336, 1.222061, -0.980504
1.337, 1.222061, -0.980504
1.338, 1.222061, -0.980504
1.339, 1.222061, -0.980504
1.34, 1.212256, -0.987886
1.341, 1.212256, -0.987886
1.342, 1.212256, -0.987886
1.343, 1.212256, -0.987886
1.344, 1.212256, -0.987886
1.345, 1.212256, -0.987886
1.346, 1.212256, -0.987886
1.347, 1.212256, -0.987886
1.348, 1.212256, -0.987886
1.349, 1.212256, -0.987886
1.35, 1.202377, -0.995370
1.351, 1.202377, -0.995370
1.352, 1.202377, -0.995370
1.353, 1.202377, -0.995370
1.354, 1.202377, -0.995370
1.355, 1.202377, -0.995370
1.356, 1.202377, -0.995370
1.357, 1.202377, -0.995370
1.358, 1.202377, -0.995370
1.359, 1.202377, -0.995370
1.36, 1.192423, -1.002957
1.361, 1.192423, -1.002957
1.362, 1.192423, -1.002957
1.363, 1.192423, -1.002957
1.364, 1.192423, -1.002957
1.365, 1.192423, -1.002957
1.366, 1.192423, -1.002957
1.367, 1.192423, -1.002957
1.368, 1.192423, -1.002957
1.369, 1.192423, -1.002957
1.37, 1.182394, -1.010650
1.371, 1.182394, -1.010650
1.372, 1.182394, -1.010650
1.373, 1.182394, -1.010650
1.374, 1.182394, -1.010650
1.375, 1.182394, -1.010650
1.376, 1.182394, -1.010650
1.377, 1.182394, -1.010650
1.378, 1.182394, -1.010650
1.379, 1.182394, -1.010650
1.38, 1.172287, -1.018451
1.381, 1.172287, -1.018451
1.382, 1.172287, -1.018451
1.383, 1.172287, -1.018451
1.384, 1.172287, -1.018451
1.385, 1.172287, -1.018451
1.386, 1.172287, -1.018451
1.387, 1.172287, -1.018451
1.388, 1.172287, -1.018451
1.389, 1.172287, -1.018451
1.39, 1.162103, -1.026363
1.391, 1.162103, -1.026363
1.392, 1.162103, -1.026363
1.393, 1.162103, -1.026363
1.394, 1.162103, -1.026363
1.395, 1.162103, -1.026363
1.396, 1.162103, -1.026363
1.397, 1.162103, -1.026363
1.398, 1.162103, -1.026363
1.399, 1.162103, -1.026363
1.4, 1.151839, -1.034386
1.401, 1.151839, -1.034386
1.402, 1.151839, -1.034386
1.403, 1.151839, -1.034386
1.404, 1.151839, -1.034386
1.405, 1.151839, -1.034386
1.406, 1.151839, -1.034386
1.407, 1.151839, -1.034386
1.408, 1.151839, -1.034386
1.409, 1.151839, -1.034386
1.41, 1.141495, -1.042525
1.411, 1.141495, -1.042525
1.412, 1.141495, -1.042525
1.413, 1.141495, -1.042525
1.414, 1.141495, -1.042525
1.415, 1.141495, -1.042525
1.416, 1.141495, -1.042525
1.417, 1.141495, -1.042525
1.418, 1.141495, -1.042525
1.419, 1.141495, -1.042525
1.42, 1.131070, -1.050781
1.421, 1.131070, -1.050781
1.422, 1.131070, -1.050781
1.423, 1.131070, -1.050781
1.424, 1.131070, -1.050781
1.425, 1.131070, -1.050781
1.426, 1.131070, -1.050781
1.427, 1.131070, -1.050781
1.428, 1.131070, -1.050781
1.429, 1.131070, -1.050781
1.43, 1.120562, -1.059157
1.431, 1.120562, -1.059157
1.432, 1.120562, -1.059157
1.433, 1.120562, -1.059157
1.434, 1.120562, -1.059157
1.435, 1.120562, -1.059157
1.436, 1.120562, -1.059157
1.437, 1.120562, -1.059157
1.438, 1.120562, -1.059157
1.439, 1.120562, -1.059157
1.44, 1.109971, -1.067654
1.441, 1.109971, -1.067654
1.442, 1.109971, -1.067654
1.443, 1.109971, -1.067654
1.444, 1.109971, -1.067654
1.445, 1.109971, -1.067654
1.446, 1.109971, -1.067654
1.447, 1.109971, -1.067654
1.448, 1.109971, -1.067654
1.449, 1.109971, -1.067654
1.45, 1.099294, -1.076277
1.451, 1.099294, -1.076277
1.452, 1.099294, -1.076277
1.453, 1.099294, -1.076277
1.454, 1.099294, -1.076277
1.455, 1.099294, -1.076277
1.456, 1.099294, -1.076277
1.457, 1.099294, -1.076277
1.458, 1.099294, -1.076277
1.459, 1.099294, -1.076277
1.46, 1.088531, -1.085026
1.461, 1.088531, -1.085026
1.462, 1.088531, -1.085026
1.463, 1.088531, -1.085026
1.464, 1.088531, -1.085026
1.465, 1.088531, -1.085026
1.466, 1.088531, -1.085026
1.467, 1.088531, -1.085026
1.468, 1.088531, -1.085026
1.469, 1.088531, -1.085026
1.47, 1.077681, -1.093905
1.471, 1.077681, -1.093905
1.472, 1.077681, -1.093905
1.473, 1.077681, -1.093905
1.474, 1.077681, -1.093905
1.475, 1.077681, -1.093905
1.476, 1.077681, -1.093905
1.477, 1.077681, -1.093905
1.478, 1.077681, -1.093905
1.479, 1.077681, -1.093905
1.48, 1.066742, -1.102917
1.481, 1.066742, -1.102917
1.482, 1.066742, -1.102917
1.483, 1.066742, -1.102917
1.484, 1.066742, -1.102917
1.485, 1.066742, -1.102917
1.486, 1.066742, -1.102917
1.487, 1.066742, -1.102917
1.488, 1.066742, -1.102917
1.489, 1.066742, -1.102917
1.49, 1.055713, -1.112063
1.491, 1.055713, -1.112063
1.492, 1.055713, -1.112063
1.493, 1.055713, -1.112063
1.494, 1.055713, -1.112063
1.495, 1.055713, -1.112063
1.496, 1.055713, -1.112063
1.497, 1.055713, -1.112063
1.498, 1.055713, -1.112063
1.499, 1.055713, -1.112063
1.5, 1.044592, -1.121346
1.501, 1.044592, -1.121346
1.502, 1.044592, -1.121346
1.503, 1.044592, -1.121346
1.504, 1.044592, -1.121346
1.505, 1.044592, -1.121346
1.506, 1.044592, -1.121346
1.507, 1.044592, -1.121346
1.508, 1.044592, -1.121346
1.509, 1.044592, -1.121346
1.51, 1.033379, -1.130770
1.511, 1.033379, -1.130770
1.512, 1.033379, -1.130770
1.513, 1.033379, -1.130770
1.514, 1.033379, -1.130770
1.515, 1.033379, -1.130770
1.516, 1.033379, -1.130770
1.517, 1.033379, -1.130770
1.518, 1.033379, -1.130770
1.519, 1.033379, -1.130770
1.52, 1.022071, -1.140336
1.521, 1.022071, -1.140336
1.522, 1.022071, -1.140336
1.523, 1.022071, -1.140336
1.524, 1.022071, -1.140336
1.525, 1.022071, -1.140336
1.526, 1.022071, -1.140336
1.527, 1.022071, -1.140336
1.528, 1.022071, -1.140336
1.529, 1.022071, -1.140336
1.53, 1.010668, -1.150048
1.531, 1.010668, -1.150048
1.532, 1.010668, -1.150048
1.533, 1.010668, -1.150048
1.534, 1.010668, -1.150048
1.535, 1.010668, -1.150048
1.536, 1.010668, -1.150048
1.537, 1.010668, -1.150048
1.538, 1.010668, -1.150048
1.539, 1.010668, -1.150048
1.54, 0.999167, -1.159908
1.541, 0.999167, -1.159908
1.542, 0.999167, -1.159908
1.543, 0.999167, -1.159908
1.544, 0.999167, -1.159908
1.545, 0.999167, -1.159908
1.546, 0.999167, -1.159908
1.547, 0.999167, -1.159908
1.548, 0.999167, -1.159908
1.549, 0.999167, -1.159908
1.55, 0.987568, -1.169919
1.551, 0.987568, -1.169919
1.552, 0.987568, -1.169919
1.553, 0.987568, -1.169919
1.554, 0.987568, -1.169919
1.555, 0.987568, -1.169919
1.556, 0.987568, -1.169919
1.557, 0.987568, -1.169919
1.558, 0.987568, -1.169919
1.559, 0.987568, -1.169919
1.56, 0.975869, -1.180084
1.561, 0.975869, -1.180084
1.562, 0.975869, -1.180084
1.563, 0.975869, -1.180084
1.564, 0.975869, -1.180084
1.565, 0.975869, -1.180084
1.566, 0.975869, -1.180084
1.567, 0.975869, -1.180084
1.568, 0.975869, -1.180084
1.569, 0.975869, -1.180084
1.57, 0.964068, -1.190405
1.571, 0.964068, -1.190405
1.572, 0.964068, -1.190405
1.573, 0.964068, -1.190405
1.574, 0.964068, -1.190405
1.575, 0.964068, -1.190405
1.576, 0.964068, -1.190405
1.577, 0.964068, -1.190405
1.578, 0.964068, -1.190405
1.579, 0.964068, -1.190405
1.58, 0.952164, -1.200886
1.581, 0.952164, -1.200886
1.582, 0.952164, -1.200886
1.583, 0.952164, -1.200886
1.584, 0.952164, -1.200886
1.585, 0.952164, -1.200886
1.586, 0.952164, -1.200886
1.587, 0.952164, -1.200886
1.588, 0.952164, -1.200886
1.589, 0.952164, -1.200886
1.59, 0.940155, -1.211529
1.591, 0.940155, -1.211529
1.592, 0.940155, -1.211529
1.593, 0.940155, -1.211529
1.594, 0.940155, -1.211529
1.595, 0.940155, -1.211529
1.596, 0.940155, -1.211529
1.597, 0.940155, -1.211529
1.598, 0.940155, -1.211529
1.599, 0.940155, -1.211529
1.6, 0.928040, -1.222337
1.601, 0.928040, -1.222337
1.602, 0.928040, -1.222337
1.603, 0.928040, -1.222337
1.604, 0.928040, -1.222337
1.605, 0.928040, -1.222337
1.606, 0.928040, -1.222337
1.607, 0.928040, -1.222337
1.608, 0.928040, -1.222337
1.609, 0.928040, -1.222337
1.61, 0.915816, -1.233313
1.611, 0.915816, -1.233313
1.612, 0.915816, -1.233313
1.613, 0.915816, -1.233313
1.614, 0.915816, -1.233313
1.615, 0.915816, -1.233313
1.616, 0.915816, -1.233313
1.617, 0.915816, -1.233313
1.618, 0.915816, -1.233313
1.619, 0.915816, -1.233313
1.62, 0.903483, -1.244461
1.621, 0.903483, -1.244461
1.622, 0.903483, -1.244461
1.623, 0.903483, -1.244461
1.624, 0.903483, -1.244461
1.625, 0.903483, -1.244461
1.626, 0.903483, -1.244461
1.627, 0.903483, -1.244461
1.628, 0.903483, -1.244461
1.629, 0.903483, -1.244461
1.63, 0.891039, -1.255782
1.631, 0.891039, -1.255782
1.632, 0.891039, -1.255782
1.633, 0.891039, -1.255782
1.634, 0.891039, -1.255782
1.635, 0.891039, -1.255782
1.636, 0.891039, -1.255782
1.637, 0.891039, -1.255782
1.638, 0.891039, -1.255782
1.639, 0.891039, -1.255782
1.64, 0.878481, -1.267280
1.641, 0.878481, -1.267280
1.642, 0.878481, -1.267280
1.643, 0.878481, -1.267280
1.644, 0.878481, -1.267280
1.645, 0.878481, -1.267280
1.646, 0.878481, -1.267280
1.647, 0.878481, -1.267280
1.648, 0.878481, -1.267280
1.649, 0.878481, -1.267280
1.65, 0.865808, -1.278957
1.651, 0.865808, -1.278957
1.652, 0.865808, -1.278957
1.653, 0.865808, -1.278957
1.654, 0.865808, -1.278957
1.655, 0.865808, -1.278957
1.656, 0.865808, -1.278957
1.657, 0.865808, -1.278957
1.658, 0.865808, -1.278957
1.659, 0.865808, -1.278957
1.66, 0.853019, -1.290818
1.661, 0.853019, -1.290818
1.662, 0.853019, -1.290818
1.663, 0.853019, -1.290818
1.664, 0.853019, -1.290818
1.665, 0.853019, -1.290818
1.666, 0.853019, -1.290818
1.667, 0.853019, -1.290818
1.668, 0.853019, -1.290818
1.669, 0.853019, -1.290818
1.67, 0.840110, -1.302864
1.671, 0.840110, -1.302864
1.672, 0.840110, -1.302864
1.673, 0.840110, -1.302864
1.674, 0.840110, -1.302864
